CountryName,CountryCode,Date,cases_weekly,deaths_weekly,StringencyIndex,StringencyIndexForDisplay,Population,deaths_weekly_scaled
Bulgaria,BGR,2020-08-03T00:00:00Z,1528,48,41.67,41.67,7.127822,6.7341748994293065
Bulgaria,BGR,2020-07-27T00:00:00Z,1694,40,36.11,36.11,7.127822,5.611812416191089
Bulgaria,BGR,2020-07-20T00:00:00Z,1481,32,36.11,36.11,7.127822,4.489449932952871
Bulgaria,BGR,2020-07-13T00:00:00Z,1512,22,36.11,36.11,7.127822,3.0864968289050987
Bulgaria,BGR,2020-07-06T00:00:00Z,1049,27,36.11,36.11,7.127822,3.787973380928985
Bulgaria,BGR,2020-06-29T00:00:00Z,786,20,36.11,36.11,7.127822,2.8059062080955446
Bulgaria,BGR,2020-06-22T00:00:00Z,615,25,36.11,36.11,7.127822,3.5073827601194307
Bulgaria,BGR,2020-06-15T00:00:00Z,563,14,38.89,38.89,7.127822,1.9641343456668812
Bulgaria,BGR,2020-06-08T00:00:00Z,214,20,44.44,44.44,7.127822,2.8059062080955446
Bulgaria,BGR,2020-06-01T00:00:00Z,80,10,44.44,44.44,7.127822,1.4029531040477723
Bulgaria,BGR,2020-05-25T00:00:00Z,198,20,56.48,56.48,7.127822,2.8059062080955446
Bulgaria,BGR,2020-05-18T00:00:00Z,270,19,62.96,62.96,7.127822,2.665610897690767
Bulgaria,BGR,2020-05-11T00:00:00Z,347,18,60.19,60.19,7.127822,2.52531558728599
Bulgaria,BGR,2020-05-04T00:00:00Z,318,17,73.15,73.15,7.127822,2.385020276881213
Bulgaria,BGR,2020-04-27T00:00:00Z,385,13,73.15,73.15,7.127822,1.823839035262104
Bulgaria,BGR,2020-04-20T00:00:00Z,240,14,73.15,73.15,7.127822,1.9641343456668812
Bulgaria,BGR,2020-04-13T00:00:00Z,144,9,71.3,71.3,7.127822,1.262657793642995
Bulgaria,BGR,2020-04-06T00:00:00Z,185,12,71.3,71.3,7.127822,1.6835437248573266
Bulgaria,BGR,2020-03-30T00:00:00Z,161,5,73.15,73.15,7.127822,0.7014765520238861
Bulgaria,BGR,2020-03-23T00:00:00Z,134,1,73.15,73.15,7.127822,0.14029531040477722
Bulgaria,BGR,2020-03-16T00:00:00Z,47,2,50.93,50.93,7.127822,0.28059062080955444
Bulgaria,BGR,2020-03-09T00:00:00Z,4,0,21.3,21.3,7.127822,0
Croatia,HRV,2021-01-18T00:00:00Z,4905,252,47.22,47.22,4.1706,60.42296072507553
Croatia,HRV,2021-01-11T00:00:00Z,7265,331,50.93,50.93,4.1706,79.36507936507935
Croatia,HRV,2021-01-04T00:00:00Z,7712,333,50.93,50.93,4.1706,79.84462667242123
Croatia,HRV,2020-12-28T00:00:00Z,9518,482,50.93,50.93,4.1706,115.57090106939049
Croatia,HRV,2020-12-21T00:00:00Z,19842,617,50.93,50.93,4.1706,147.94034431496667
Croatia,HRV,2020-12-14T00:00:00Z,25533,466,50.93,50.93,4.1706,111.73452261065553
Croatia,HRV,2020-12-07T00:00:00Z,23741,462,47.22,47.22,4.1706,110.7754279959718
Croatia,HRV,2020-11-30T00:00:00Z,22894,359,41.67,41.67,4.1706,86.07874166786553
Croatia,HRV,2020-11-23T00:00:00Z,19512,304,38.89,38.89,4.1706,72.89119071596413
Croatia,HRV,2020-11-16T00:00:00Z,16959,255,31.48,31.48,4.1706,61.14228168608833
Croatia,HRV,2020-11-09T00:00:00Z,15752,232,31.48,31.48,4.1706,55.62748765165683
Croatia,HRV,2020-11-02T00:00:00Z,15115,125,31.48,31.48,4.1706,29.971706708866826
Croatia,HRV,2020-10-26T00:00:00Z,10800,74,31.48,31.48,4.1706,17.74325037164916
Croatia,HRV,2020-10-19T00:00:00Z,5140,39,28.7,28.7,4.1706,9.35117249316645
Croatia,HRV,2020-10-12T00:00:00Z,2781,26,28.7,28.7,4.1706,6.2341149954443
Croatia,HRV,2020-10-05T00:00:00Z,1462,26,28.7,28.7,4.1706,6.2341149954443
Croatia,HRV,2020-09-28T00:00:00Z,1275,24,28.7,28.7,4.1706,5.754567688102431
Croatia,HRV,2020-09-21T00:00:00Z,1389,24,28.7,28.7,4.1706,5.754567688102431
Croatia,HRV,2020-09-14T00:00:00Z,1569,26,28.7,28.7,4.1706,6.2341149954443
Croatia,HRV,2020-09-07T00:00:00Z,1841,14,28.7,28.7,4.1706,3.356831151393085
Croatia,HRV,2020-08-31T00:00:00Z,1948,13,35.19,35.19,4.1706,3.11705749772215
Croatia,HRV,2020-08-24T00:00:00Z,1604,5,35.19,35.19,4.1706,1.1988682683546732
Croatia,HRV,2020-08-17T00:00:00Z,967,9,35.19,35.19,4.1706,2.1579628830384117
Croatia,HRV,2020-08-10T00:00:00Z,344,8,35.19,35.19,4.1706,1.918189229367477
Croatia,HRV,2020-08-03T00:00:00Z,403,13,35.19,35.19,4.1706,3.11705749772215
Croatia,HRV,2020-07-27T00:00:00Z,503,16,35.19,35.19,4.1706,3.836378458734954
Croatia,HRV,2020-07-20T00:00:00Z,632,1,46.3,46.3,4.1706,0.23977365367093462
Croatia,HRV,2020-07-13T00:00:00Z,571,6,49.07,49.07,4.1706,1.4386419220256077
Croatia,HRV,2020-07-06T00:00:00Z,460,6,54.63,54.63,4.1706,1.4386419220256077
Croatia,HRV,2020-06-29T00:00:00Z,374,0,54.63,54.63,4.1706,0
Croatia,HRV,2020-06-22T00:00:00Z,65,0,54.63,54.63,4.1706,0
Croatia,HRV,2020-06-15T00:00:00Z,5,3,54.63,54.63,4.1706,0.71932096101280385
Croatia,HRV,2020-06-08T00:00:00Z,1,1,50.93,50.93,4.1706,0.23977365367093462
Croatia,HRV,2020-06-01T00:00:00Z,2,4,50.93,50.93,4.1706,0.9590946146837385
Croatia,HRV,2020-05-25T00:00:00Z,18,4,62.04,62.04,4.1706,0.9590946146837385
Croatia,HRV,2020-05-18T00:00:00Z,39,5,70.37,70.37,4.1706,1.1988682683546732
Croatia,HRV,2020-05-11T00:00:00Z,91,11,70.37,70.37,4.1706,2.6375101903802807
Croatia,HRV,2020-05-04T00:00:00Z,66,24,89.81,89.81,4.1706,5.754567688102431
Croatia,HRV,2020-04-27T00:00:00Z,159,8,89.81,89.81,4.1706,1.918189229367477
Croatia,HRV,2020-04-20T00:00:00Z,271,24,96.3,96.3,4.1706,5.754567688102431
Croatia,HRV,2020-04-13T00:00:00Z,418,8,96.3,96.3,4.1706,1.918189229367477
Croatia,HRV,2020-04-06T00:00:00Z,469,9,96.3,96.3,4.1706,2.1579628830384117
Croatia,HRV,2020-03-30T00:00:00Z,478,6,96.3,96.3,4.1706,1.4386419220256077
Croatia,HRV,2020-03-23T00:00:00Z,187,0,96.3,96.3,4.1706,0
Croatia,HRV,2020-03-16T00:00:00Z,36,0,41.67,41.67,4.1706,0
Croatia,HRV,2020-03-09T00:00:00Z,5,0,13.89,13.89,4.1706,0
Croatia,HRV,2020-03-02T00:00:00Z,7,0,13.89,13.89,4.1706,0
Croatia,HRV,2020-02-24T00:00:00Z,0,0,13.89,13.89,4.1706,0
Croatia,HRV,2020-02-17T00:00:00Z,0,0,13.89,13.89,4.1706,0
Croatia,HRV,2020-02-10T00:00:00Z,0,0,13.89,13.89,4.1706,0
Croatia,HRV,2020-02-03T00:00:00Z,0,0,11.11,11.11,4.1706,0
Croatia,HRV,2020-01-27T00:00:00Z,0,0,5.56,5.56,4.1706,0
Croatia,HRV,2020-01-20T00:00:00Z,0,0,0,0,4.1706,0
Croatia,HRV,2020-01-13T00:00:00Z,0,0,0,0,4.1706,0
Croatia,HRV,2020-01-06T00:00:00Z,0,0,0,0,4.1706,0
Czech Republic,CZE,2021-01-18T00:00:00Z,56398,1177,69.44,69.44,10.561633,111.4411000647343
Czech Republic,CZE,2021-01-11T00:00:00Z,88740,1202,69.44,69.44,10.561633,113.80815826491983
Czech Republic,CZE,2021-01-04T00:00:00Z,72374,918,69.44,69.44,10.561633,86.91837711081232
Czech Republic,CZE,2020-12-28T00:00:00Z,46817,741,69.44,69.44,10.561633,70.15960505349882
Czech Republic,CZE,2020-12-21T00:00:00Z,46444,802,69.44,69.44,10.561633,75.9352270619515
Czech Republic,CZE,2020-12-14T00:00:00Z,34246,707,62.04,62.04,10.561633,66.94040590124652
Czech Republic,CZE,2020-12-07T00:00:00Z,27110,764,62.04,62.04,10.561633,72.3372985976695
Czech Republic,CZE,2020-11-30T00:00:00Z,27460,942,69.44,69.44,10.561633,89.1907529829904
Czech Republic,CZE,2020-11-23T00:00:00Z,32147,988,69.44,69.44,10.561633,93.54614007133176
Czech Republic,CZE,2020-11-16T00:00:00Z,45288,1350,73.15,73.15,10.561633,127.8211428100181
Czech Republic,CZE,2020-11-09T00:00:00Z,73184,1429,73.15,73.15,10.561633,135.30104672260435
Czech Republic,CZE,2020-11-02T00:00:00Z,83547,1228,73.15,73.15,10.561633,116.26989879311276
Czech Republic,CZE,2020-10-26T00:00:00Z,84212,779,73.15,73.15,10.561633,73.75753351778081
Czech Republic,CZE,2020-10-19T00:00:00Z,56775,388,48.15,48.15,10.561633,36.73674326687928
Czech Republic,CZE,2020-10-12T00:00:00Z,34664,307,48.15,48.15,10.561633,29.06747469827819
Czech Republic,CZE,2020-10-05T00:00:00Z,17849,121,48.15,48.15,10.561633,11.456561688897919
Czech Republic,CZE,2020-09-28T00:00:00Z,15357,103,38.89,38.89,10.561633,9.752279784764344
Czech Republic,CZE,2020-09-21T00:00:00Z,13052,47,38.89,38.89,10.561633,4.450069416348779
Czech Republic,CZE,2020-09-14T00:00:00Z,8032,20,38.89,38.89,10.561633,1.8936465601484163
Czech Republic,CZE,2020-09-07T00:00:00Z,3789,13,36.11,36.11,10.561633,1.2308702640964706
Czech Republic,CZE,2020-08-31T00:00:00Z,2444,11,36.11,36.11,10.561633,1.041505608081629
Czech Republic,CZE,2020-08-24T00:00:00Z,1911,15,36.11,36.11,10.561633,1.4202349201113122
Czech Republic,CZE,2020-08-17T00:00:00Z,1657,8,36.11,36.11,10.561633,0.7574586240593666
Czech Republic,CZE,2020-08-10T00:00:00Z,1555,6,36.11,36.11,10.561633,0.5680939680445249
Czech Republic,CZE,2020-08-03T00:00:00Z,1476,12,36.11,36.11,10.561633,1.1361879360890499
Czech Republic,CZE,2020-07-27T00:00:00Z,1379,12,36.11,36.11,10.561633,1.1361879360890499
Czech Republic,CZE,2020-07-20T00:00:00Z,771,7,37.5,37.5,10.561633,0.6627762960519458
Czech Republic,CZE,2020-07-13T00:00:00Z,659,4,34.72,34.72,10.561633,0.3787293120296833
Czech Republic,CZE,2020-07-06T00:00:00Z,912,0,34.72,34.72,10.561633,0
Czech Republic,CZE,2020-06-29T00:00:00Z,1105,12,35.19,35.19,10.561633,1.1361879360890499
Czech Republic,CZE,2020-06-22T00:00:00Z,474,7,35.19,35.19,10.561633,0.6627762960519458
Czech Republic,CZE,2020-06-15T00:00:00Z,396,2,41.67,41.67,10.561633,0.18936465601484165
Czech Republic,CZE,2020-06-08T00:00:00Z,355,7,41.67,41.67,10.561633,0.6627762960519458
Czech Republic,CZE,2020-06-01T00:00:00Z,316,5,41.67,41.67,10.561633,0.47341164003710406
Czech Republic,CZE,2020-05-25T00:00:00Z,482,18,45.37,45.37,10.561633,1.7042819041335746
Czech Republic,CZE,2020-05-18T00:00:00Z,352,17,57.41,57.41,10.561633,1.609599576126154
Czech Republic,CZE,2020-05-11T00:00:00Z,342,32,57.41,57.41,10.561633,3.0298344962374664
Czech Republic,CZE,2020-05-04T00:00:00Z,377,27,57.41,57.41,10.561633,2.556422856200362
Czech Republic,CZE,2020-04-27T00:00:00Z,617,33,57.41,57.41,10.561633,3.124516824244887
Czech Republic,CZE,2020-04-20T00:00:00Z,796,50,63.89,63.89,10.561633,4.7341164003710405
Czech Republic,CZE,2020-04-13T00:00:00Z,1404,71,74.07,74.07,10.561633,6.722445288526878
Czech Republic,CZE,2020-04-06T00:00:00Z,1758,51,74.07,74.07,10.561633,4.8287987283784615
Czech Republic,CZE,2020-03-30T00:00:00Z,1664,15,82.41,82.41,10.561633,1.4202349201113122
Czech Republic,CZE,2020-03-23T00:00:00Z,867,1,82.41,82.41,10.561633,0.09468232800742082
Czech Republic,CZE,2020-03-16T00:00:00Z,266,0,79.63,79.63,10.561633,0
Czech Republic,CZE,2020-03-09T00:00:00Z,29,0,19.44,19.44,10.561633,0
Czech Republic,CZE,2020-03-02T00:00:00Z,3,0,19.44,19.44,10.561633,0
Czech Republic,CZE,2020-02-24T00:00:00Z,0,0,16.67,16.67,10.561633,0
Czech Republic,CZE,2020-02-17T00:00:00Z,0,0,16.67,16.67,10.561633,0
Czech Republic,CZE,2020-02-10T00:00:00Z,0,0,16.67,16.67,10.561633,0
Czech Republic,CZE,2020-02-03T00:00:00Z,0,0,16.67,16.67,10.561633,0
Czech Republic,CZE,2020-01-27T00:00:00Z,0,0,11.11,11.11,10.561633,0
Czech Republic,CZE,2020-01-20T00:00:00Z,0,0,0,0,10.561633,0
Czech Republic,CZE,2020-01-13T00:00:00Z,0,0,0,0,10.561633,0
Czech Republic,CZE,2020-01-06T00:00:00Z,0,0,0,0,10.561633,0
Denmark,DNK,2021-01-18T00:00:00Z,7170,208,NA,70.37,5.731118,36.29309324986852
Denmark,DNK,2021-01-11T00:00:00Z,14014,223,70.37,70.37,5.731118,38.91038362846481
Denmark,DNK,2021-01-04T00:00:00Z,15362,170,67.59,67.59,5.731118,29.662624290757925
Denmark,DNK,2020-12-28T00:00:00Z,18915,169,51.85,51.85,5.731118,29.488138265518174
Denmark,DNK,2020-12-21T00:00:00Z,24676,94,51.85,51.85,5.731118,16.401686372536737
Denmark,DNK,2020-12-14T00:00:00Z,19155,56,51.85,51.85,5.731118,9.771217413426141
Denmark,DNK,2020-12-07T00:00:00Z,11251,56,45.37,45.37,5.731118,9.771217413426141
Denmark,DNK,2020-11-30T00:00:00Z,8867,45,45.37,45.37,5.731118,7.851871135788863
Denmark,DNK,2020-11-23T00:00:00Z,8349,24,45.37,45.37,5.731118,4.18766460575406
Denmark,DNK,2020-11-16T00:00:00Z,7015,17,50,50,5.731118,2.9662624290757926
Denmark,DNK,2020-11-09T00:00:00Z,7822,20,54.63,54.63,5.731118,3.4897205047950504
Denmark,DNK,2020-11-02T00:00:00Z,6943,21,39.81,39.81,5.731118,3.664206530034803
Denmark,DNK,2020-10-26T00:00:00Z,4964,22,39.81,39.81,5.731118,3.838692555274555
Denmark,DNK,2020-10-19T00:00:00Z,2970,11,41.67,41.67,5.731118,1.9193462776372776
Denmark,DNK,2020-10-12T00:00:00Z,2742,11,41.67,41.67,5.731118,1.9193462776372776
Denmark,DNK,2020-10-05T00:00:00Z,3043,9,50.93,50.93,5.731118,1.5703742271577725
Denmark,DNK,2020-09-28T00:00:00Z,4790,14,50.93,50.93,5.731118,2.4428043533565353
Denmark,DNK,2020-09-21T00:00:00Z,2631,6,50.93,50.93,5.731118,1.046916151438515
Denmark,DNK,2020-09-14T00:00:00Z,1669,2,47.69,47.69,5.731118,0.348972050479505
Denmark,DNK,2020-09-07T00:00:00Z,847,3,50.93,50.93,5.731118,0.5234580757192575
Denmark,DNK,2020-08-31T00:00:00Z,573,3,50.93,50.93,5.731118,0.5234580757192575
Denmark,DNK,2020-08-24T00:00:00Z,510,0,50.93,50.93,5.731118,0
Denmark,DNK,2020-08-17T00:00:00Z,1175,4,50.93,50.93,5.731118,0.69794410095901
Denmark,DNK,2020-08-10T00:00:00Z,653,2,50.93,50.93,5.731118,0.348972050479505
Denmark,DNK,2020-08-03T00:00:00Z,351,2,50.93,50.93,5.731118,0.348972050479505
Denmark,DNK,2020-07-27T00:00:00Z,265,2,54.63,54.63,5.731118,0.348972050479505
Denmark,DNK,2020-07-20T00:00:00Z,227,2,54.63,54.63,5.731118,0.348972050479505
Denmark,DNK,2020-07-13T00:00:00Z,114,3,54.63,54.63,5.731118,0.5234580757192575
Denmark,DNK,2020-07-06T00:00:00Z,157,2,57.41,57.41,5.731118,0.348972050479505
Denmark,DNK,2020-06-29T00:00:00Z,284,4,57.41,57.41,5.731118,0.69794410095901
Denmark,DNK,2020-06-22T00:00:00Z,198,3,57.41,57.41,5.731118,0.5234580757192575
Denmark,DNK,2020-06-15T00:00:00Z,245,8,57.41,57.41,5.731118,1.39588820191802
Denmark,DNK,2020-06-08T00:00:00Z,279,15,57.41,57.41,5.731118,2.6172903785962878
Denmark,DNK,2020-06-01T00:00:00Z,309,12,57.41,57.41,5.731118,2.09383230287703
Denmark,DNK,2020-05-25T00:00:00Z,433,15,57.41,57.41,5.731118,2.6172903785962878
Denmark,DNK,2020-05-18T00:00:00Z,498,28,65.74,65.74,5.731118,4.885608706713071
Denmark,DNK,2020-05-11T00:00:00Z,906,38,65.74,65.74,5.731118,6.630468959110596
Denmark,DNK,2020-05-04T00:00:00Z,948,59,68.52,68.52,5.731118,10.294675489145398
Denmark,DNK,2020-04-27T00:00:00Z,1191,67,68.52,68.52,5.731118,11.690563691063419
Denmark,DNK,2020-04-20T00:00:00Z,1210,82,68.52,68.52,5.731118,14.307854069659706
Denmark,DNK,2020-04-13T00:00:00Z,1805,94,72.22,72.22,5.731118,16.401686372536737
Denmark,DNK,2020-04-06T00:00:00Z,1974,107,72.22,72.22,5.731118,18.670004700653518
Denmark,DNK,2020-03-30T00:00:00Z,1000,59,72.22,72.22,5.731118,10.294675489145398
Denmark,DNK,2020-03-23T00:00:00Z,520,12,72.22,72.22,5.731118,2.09383230287703
Denmark,DNK,2020-03-16T00:00:00Z,837,1,65.74,65.74,5.731118,0.1744860252397525
Denmark,DNK,2020-03-09T00:00:00Z,34,0,25.93,25.93,5.731118,0
Denmark,DNK,2020-03-02T00:00:00Z,4,0,11.11,11.11,5.731118,0
Denmark,DNK,2020-02-24T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-02-17T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-02-10T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-02-03T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-01-27T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-01-20T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-01-13T00:00:00Z,0,0,0,0,5.731118,0
Denmark,DNK,2020-01-06T00:00:00Z,0,0,0,0,5.731118,0
Estonia,EST,2021-01-18T00:00:00Z,3539,46,44.44,44.44,1.316481,34.94163607374508
Estonia,EST,2021-01-11T00:00:00Z,4284,36,50,50,1.316481,27.345628231626588
Estonia,EST,2021-01-04T00:00:00Z,3713,38,55.56,55.56,1.316481,28.864829800050284
Estonia,EST,2020-12-28T00:00:00Z,4014,39,55.56,55.56,1.316481,29.624430584262136
Estonia,EST,2020-12-21T00:00:00Z,3739,25,55.56,55.56,1.316481,18.99001960529624
Estonia,EST,2020-12-14T00:00:00Z,3077,18,55.56,55.56,1.316481,13.672814115813294
Estonia,EST,2020-12-07T00:00:00Z,2926,19,37.96,37.96,1.316481,14.432414900025142
Estonia,EST,2020-11-30T00:00:00Z,2328,24,37.96,37.96,1.316481,18.230418821084392
Estonia,EST,2020-11-23T00:00:00Z,2087,7,37.96,37.96,1.316481,5.317205489482947
Estonia,EST,2020-11-16T00:00:00Z,1512,6,37.96,37.96,1.316481,4.557604705271098
Estonia,EST,2020-11-09T00:00:00Z,1140,2,25.93,25.93,1.316481,1.5192015684236992
Estonia,EST,2020-11-02T00:00:00Z,574,0,25.93,25.93,1.316481,0
Estonia,EST,2020-10-26T00:00:00Z,333,5,25.93,25.93,1.316481,3.798003921059248
Estonia,EST,2020-10-19T00:00:00Z,213,0,25.93,25.93,1.316481,0
Estonia,EST,2020-10-12T00:00:00Z,258,1,25.93,25.93,1.316481,0.7596007842118496
Estonia,EST,2020-10-05T00:00:00Z,407,3,25.93,25.93,1.316481,2.278802352635549
Estonia,EST,2020-09-28T00:00:00Z,276,0,25.93,25.93,1.316481,0
Estonia,EST,2020-09-21T00:00:00Z,248,0,25.93,25.93,1.316481,0
Estonia,EST,2020-09-14T00:00:00Z,161,0,25.93,25.93,1.316481,0
Estonia,EST,2020-09-07T00:00:00Z,142,0,23.15,23.15,1.316481,0
Estonia,EST,2020-08-31T00:00:00Z,101,1,23.15,23.15,1.316481,0.7596007842118496
Estonia,EST,2020-08-24T00:00:00Z,82,0,23.15,23.15,1.316481,0
Estonia,EST,2020-08-17T00:00:00Z,38,0,23.15,23.15,1.316481,0
Estonia,EST,2020-08-10T00:00:00Z,73,0,23.15,23.15,1.316481,0
Estonia,EST,2020-08-03T00:00:00Z,45,0,23.15,23.15,1.316481,0
Estonia,EST,2020-07-27T00:00:00Z,13,0,25.93,25.93,1.316481,0
Estonia,EST,2020-07-20T00:00:00Z,7,0,25.93,25.93,1.316481,0
Estonia,EST,2020-07-13T00:00:00Z,21,0,25.93,25.93,1.316481,0
Estonia,EST,2020-07-06T00:00:00Z,6,0,25.93,25.93,1.316481,0
Estonia,EST,2020-06-29T00:00:00Z,6,0,28.7,28.7,1.316481,0
Estonia,EST,2020-06-22T00:00:00Z,8,0,41.67,41.67,1.316481,0
Estonia,EST,2020-06-15T00:00:00Z,34,0,41.67,41.67,1.316481,0
Estonia,EST,2020-06-08T00:00:00Z,70,0,41.67,41.67,1.316481,0
Estonia,EST,2020-06-01T00:00:00Z,46,0,41.67,41.67,1.316481,0
Estonia,EST,2020-05-25T00:00:00Z,49,0,50,50,1.316481,0
Estonia,EST,2020-05-18T00:00:00Z,35,3,50,50,1.316481,2.278802352635549
Estonia,EST,2020-05-11T00:00:00Z,39,5,62.96,62.96,1.316481,3.798003921059248
Estonia,EST,2020-05-04T00:00:00Z,57,6,75,75,1.316481,4.557604705271098
Estonia,EST,2020-04-27T00:00:00Z,115,9,75,75,1.316481,6.836407057906647
Estonia,EST,2020-04-20T00:00:00Z,219,15,77.78,77.78,1.316481,11.394011763177744
Estonia,EST,2020-04-13T00:00:00Z,212,10,77.78,77.78,1.316481,7.596007842118496
Estonia,EST,2020-04-06T00:00:00Z,418,12,77.78,77.78,1.316481,9.115209410542196
Estonia,EST,2020-03-30T00:00:00Z,353,3,77.78,77.78,1.316481,2.278802352635549
Estonia,EST,2020-03-23T00:00:00Z,155,0,50,50,1.316481,0
Estonia,EST,2020-03-16T00:00:00Z,161,0,44.44,44.44,1.316481,0
Estonia,EST,2020-03-09T00:00:00Z,9,0,0,0,1.316481,0
Estonia,EST,2020-03-02T00:00:00Z,1,0,0,0,1.316481,0
Estonia,EST,2020-02-24T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-02-17T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-02-10T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-02-03T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-01-27T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-01-20T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-01-13T00:00:00Z,0,0,0,0,1.316481,0
Estonia,EST,2020-01-06T00:00:00Z,0,0,0,0,1.316481,0
Finland,FIN,2021-01-18T00:00:00Z,1747,24,NA,52.31,5.495096,4.367530612749986
Finland,FIN,2021-01-11T00:00:00Z,1671,32,52.31,52.31,5.495096,5.823374150333315
Finland,FIN,2021-01-04T00:00:00Z,1782,19,52.31,52.31,5.495096,3.457628401760406
Finland,FIN,2020-12-28T00:00:00Z,1975,57,52.31,52.31,5.495096,10.372885205281218
Finland,FIN,2020-12-21T00:00:00Z,2352,28,52.31,52.31,5.495096,5.095452381541651
Finland,FIN,2020-12-14T00:00:00Z,3179,46,52.31,52.31,5.495096,8.37110034110414
Finland,FIN,2020-12-07T00:00:00Z,3002,22,52.31,52.31,5.495096,4.0035697283541545
Finland,FIN,2020-11-30T00:00:00Z,2990,18,46.76,46.76,5.495096,3.2756479595624897
Finland,FIN,2020-11-23T00:00:00Z,2324,6,42.13,42.13,5.495096,1.0918826531874966
Finland,FIN,2020-11-16T00:00:00Z,1518,7,40.74,40.74,5.495096,1.2738630953854126
Finland,FIN,2020-11-09T00:00:00Z,1506,4,40.74,40.74,5.495096,0.7279217687916644
Finland,FIN,2020-11-02T00:00:00Z,1443,5,40.74,40.74,5.495096,0.9099022109895805
Finland,FIN,2020-10-26T00:00:00Z,1424,2,36.57,36.57,5.495096,0.3639608843958322
Finland,FIN,2020-10-19T00:00:00Z,1426,5,36.57,36.57,5.495096,0.9099022109895805
Finland,FIN,2020-10-12T00:00:00Z,1460,1,36.57,36.57,5.495096,0.1819804421979161
Finland,FIN,2020-10-05T00:00:00Z,856,2,32.41,32.41,5.495096,0.3639608843958322
Finland,FIN,2020-09-28T00:00:00Z,702,4,32.41,32.41,5.495096,0.7279217687916644
Finland,FIN,2020-09-21T00:00:00Z,400,2,32.41,32.41,5.495096,0.3639608843958322
Finland,FIN,2020-09-14T00:00:00Z,289,1,32.41,32.41,5.495096,0.1819804421979161
Finland,FIN,2020-09-07T00:00:00Z,214,1,32.41,32.41,5.495096,0.1819804421979161
Finland,FIN,2020-08-31T00:00:00Z,157,1,32.41,32.41,5.495096,0.1819804421979161
Finland,FIN,2020-08-24T00:00:00Z,189,1,32.41,32.41,5.495096,0.1819804421979161
Finland,FIN,2020-08-17T00:00:00Z,147,2,32.41,32.41,5.495096,0.3639608843958322
Finland,FIN,2020-08-10T00:00:00Z,131,2,35.19,35.19,5.495096,0.3639608843958322
Finland,FIN,2020-08-03T00:00:00Z,60,0,35.19,35.19,5.495096,0
Finland,FIN,2020-07-27T00:00:00Z,55,1,35.19,35.19,5.495096,0.1819804421979161
Finland,FIN,2020-07-20T00:00:00Z,46,0,35.19,35.19,5.495096,0
Finland,FIN,2020-07-13T00:00:00Z,20,0,40.74,40.74,5.495096,0
Finland,FIN,2020-07-06T00:00:00Z,81,0,35.19,35.19,5.495096,0
Finland,FIN,2020-06-29T00:00:00Z,48,2,35.19,35.19,5.495096,0.3639608843958322
Finland,FIN,2020-06-22T00:00:00Z,39,0,35.19,35.19,5.495096,0
Finland,FIN,2020-06-15T00:00:00Z,123,3,35.19,35.19,5.495096,0.5459413265937483
Finland,FIN,2020-06-08T00:00:00Z,122,3,44.44,44.44,5.495096,0.5459413265937483
Finland,FIN,2020-06-01T00:00:00Z,280,13,44.44,44.44,5.495096,2.3657457485729094
Finland,FIN,2020-05-25T00:00:00Z,232,9,53.7,53.7,5.495096,1.6378239797812448
Finland,FIN,2020-05-18T00:00:00Z,385,31,53.7,53.7,5.495096,5.641393708135399
Finland,FIN,2020-05-11T00:00:00Z,708,37,60.19,60.19,5.495096,6.733276361322896
Finland,FIN,2020-05-04T00:00:00Z,678,40,60.19,60.19,5.495096,7.279217687916644
Finland,FIN,2020-04-27T00:00:00Z,793,96,60.19,60.19,5.495096,17.470122450999945
Finland,FIN,2020-04-20T00:00:00Z,809,38,60.19,60.19,5.495096,6.915256803520812
Finland,FIN,2020-04-13T00:00:00Z,1047,29,67.59,67.59,5.495096,5.2774328237395665
Finland,FIN,2020-04-06T00:00:00Z,709,16,67.59,67.59,5.495096,2.9116870751666575
Finland,FIN,2020-03-30T00:00:00Z,592,10,67.59,67.59,5.495096,1.819804421979161
Finland,FIN,2020-03-23T00:00:00Z,359,1,64.81,64.81,5.495096,0.1819804421979161
Finland,FIN,2020-03-16T00:00:00Z,237,0,57.41,57.41,5.495096,0
Finland,FIN,2020-03-09T00:00:00Z,24,0,19.44,19.44,5.495096,0
Finland,FIN,2020-03-02T00:00:00Z,5,0,19.44,19.44,5.495096,0
Finland,FIN,2020-02-24T00:00:00Z,0,0,13.89,13.89,5.495096,0
Finland,FIN,2020-02-17T00:00:00Z,0,0,13.89,13.89,5.495096,0
